f	type
2	ə̆yinsuz
2	išalainşebaksay
2	camaataxun
2	ukuni
2	otağ
2	k'inək't'un
2	cam
2	cama
2	arśiyo
2	elk'alt'uxun
2	çalxsuna
2	danmişakalnu
2	bəse
2	bĕše
2	bĕinši
2	p'yot'ri
2	peney
2	taxsır
2	süft'inaxun
2	be
2	tərboz
2	suruk'ba
2	ŏnŏpanan
2	xaçe
2	bəc'ürpi
2	at'unk
2	həzirbi
2	çəşmişəki
2	sas
2	śamurxo
2	kulmoğoq
1	luk'an
1	t'eofil
1	gelet'ine
1	śamsuna
1	çalışake
1	həysət'inal
1	q'ulluğbit'oğon
1	k'inək'
1	ošel
1	śamp'suna
1	lazımez
1	zombakit'oğoy
1	vĕbakan
1	hirodi
1	avia
1	dəst'inəxun
1	bĕinšebuy
1	harun
1	əsiləxuney
1	elizabet'ey
1	p'ŏğə̆l
1	amdarxoney
1	buyruğxoq
1	q'aydoğo
1	əyit'suz
1	p'ap'est'unbsay
1	ərəmik
1	geleney
1	dəst'in
1	navadast
1	bĕinšluği
1	q'ulluğane
1	taşt'ay
1	bĕinšxoy
1	içune
1	koft'ey
1	k'ojaxun
1	aralu
1	afırıt'unney
1	q'ĭnebi
1	afırı
1	eçale
1	balnu
1	finağoy
1	ŭğŭnxo
1	ŭğə̆l
1	i̇srailluğoy
1	gelet
1	fırıdale
1	bavoğoy
1	bĕğalt'oğo
1	fikirbala
1	yönbale
1	p'ap'esbseynak
1	hetərez
1	q'ojazu
1	c'ovakene
1	çurk'ala
1	gavriilzu
1	p'ap'esbseynak'ez
1	p'ap'ala
1	buxačugoy
1	q'amişt'un
1	kiin-biine
1	bakiyal
1	q'ulluği
1	vədinaxun
1	xaşal
1	p'sunaxun
1	bĭhiluği
1	gavriil
1	şəhərə
1	əsiləxun
1	laft
1	mariyaney
1	q'azayinşi
1	vaxune
1	xuyərmoğoy
1	baksunane
1	çuresunan
1	q'azayinşe
1	eçalnu
1	əsili
1	axıral
1	işq'ari
1	xoji
1	sakale
1	q'oom
1	yəşlu
1	mande
1	ərəmik't'unney
1	xaşe
1	bĭhine
1	nökərzu
1	qanxo
1	ak'ina
1	içust
1	əyelal
1	haq'iyone
1	ŭmŭğo
1	əyitmoğoy
1	alanebsa
1	çark'est'ala
1	mŭqebaksa
1	nəsilxon
1	hesabbale
1	başarbalen
1	ĭvele
1	q'ĭbalt'oğo
1	içogo
1	hesabbalt'oğo
1	śarepi
1	kalaluğbalt'oğo
1	taxt'axun
1	śivek
1	goroxt'oğo
1	busat'oğo
1	neymət'xon
1	boşevek
1	varlut'oğo
1	yaq'abadi
1	54-55
1	köməyəne
1	əsilə
1	ak'est'una
1	eyexe
1	xaşa
1	q'aybaki
1	eçala
1	q'oom-q'onşiğon
1	bok'osbsuna
1	mŭqt'un
1	sünnətbsat'un
1	s'iyat'un
1	kiin-biin
1	śamseynak
1	daxdak
1	k'otor
1	śamepi
1	alxışbsane
1	q'onşiğon
1	qĭt'unbi
1	ganxoy
1	əyit't'unney
1	xavartaşalluğebi
1	çarkest'ale
1	p'ap'esbi
1	vədinəxun
1	çureğalt'oy
1	72
1	bok'osp'suna
1	i̇rəzuluğane
1	73
1	elasp
1	74-75
1	q'ĭbinut
1	ĭvelluğenq
1	düzluğen
1	q'ulluğbayan
1	76
1	k'aleğalnu
1	tağalnu
1	həzirbalnu
1	77
1	bağışlainşak'sunen
1	avabakest'alnu
1	78
1	bok'osp'sunen
1	alloyaxun
1	79
1	bainq'luğa
1	bisuni
1	arśalt'oğoy
1	sakane
1	şip'luği
1	yönbane
1	80
1	kalabaksunen
1	ak'eğala
1	imp'erat'or
1	avgust'en
1	oç̆alxoynak
1	śamsuni
1	buyruğe
1	śamsun
1	k'irini
1	siriin
1	bakat'ane
1	c'ovakey
1	śampest'eynak
1	şəhərəne
1	i̇osifal
1	əsil-nəsiləxun
1	bet'-lexemane
1	əylin
1	mariyaxun
1	śamp'est'eynak
1	ğarane
1	q'ondağbi
1	nə̆və̆
1	bə̆ğə̆yeśi
1	sürün
1	navad
1	bĕğalxonoy
1	kəybsay
1	işiğe
1	bĕğalxo
1	mŭq't'ala
1	q'ondağbaki
1	alxışbala
1	metərt'unney
1	alxış
1	şip'luğq'an
1	angelxon
1	bĕğalxoxun
1	ĕqeśit'uxun
1	bet'-lexema
1	tağen
1	ak'en
1	i̇osifa
1	avabakest'undi
1	bĕğalxoy
1	fikirbsun
1	alxışbi
1	tərifləyinşbsun
1	sünnət
1	i̇sust'un
1	baft'alt'uxun
1	tadeśeney
1	körpina
1	q'ončugoy
1	q'urbant'un
1	giyər
1	tadesunane
1	yaq'bĕğsay
1	urufal
1	avabakest'eney
1	xrist'osa
1	biyalatene
1	uruflainşaki
1	ədətə
1	əməlbseynak
1	biyes
1	30-32
1	azuk'xoy
1	i̇sraileynak'al
1	piinez
1	bist'uniq
1	ĕqesuni
1	səbəbkər
1	təyin
1	bağale
1	gelet'ay
1	aşer
1	tayfinaxun
1	p'enueli
1	xavartaşalal
1	yəşluney
1	mandeney
1	çuuxey
1	c'etenesay
1	q'ulluğebsay
1	galiyeyina-içoğoy
1	nazaret'at'un
1	axsibayast
1	tamam
1	t'iyat'un
1	yaq'abaft
1	bava-nanay
1	buteney
1	tağalxoy
1	dəst'inə
1	baksunat'un
1	dost'urxoy
1	qə̆vesat'un
1	bə̆ğə̆tet'unbi
1	qə̆vesun-qə̆vesun
1	ğinaxun
1	k'oyaxunt'un
1	məəlimxoy
1	arśeney
1	ŭmŭxelaxsay
1	haq'ıla
1	coğabxo
1	ençeri
1	bavaq
1	nigərən
1	vayan
1	avatenaniy
1	nazaret'ane
1	çuresunane
1	q'azainşbsay
1	i̇mp'erat'or
1	t'iberiin
1	q'os's'emci
1	p'ont
1	kaloney
1	hiroden
1	filip'en
1	i̇t'ureya
1	t'raxont'is
1	lisaniya
1	abileniyana
1	kalaluğt'unbsay
1	xananq
1	k'ayafa
1	bĕinšxoney
1	oqe
1	tarapsun
1	zap'esunane
1	karoozbsay
1	śameśeney
1	cığırxo
1	dərə
1	ĕqĕğale
1	buruxq
1	təpə
1	śiğale
1	k'ori
1	ala-oq
1	hamavar
1	i̇onanen
1	gürzəy
1	əcuğoxun
1	beyinə
1	bape
1	layiğlu
1	barurxo
1	avrahame
1	burmaqanan
1	ǰeyurxoxun
1	avrahameynak
1	yarat'mişes
1	tavar
1	xodurxoy
1	tume
1	bitene
1	bot'eśi
1	aruğone
1	bosesa
1	bakalt'uq'an
1	vǝ̆x
1	q'ədərəxun
1	girbanan
1	əsk'ərxonal
1	i̇oanenal
1	k'alaxun
1	haq'anan
1	nahaq
1	taxsırlainş
1	maaşaxun
1	irəziləinşakanan
1	umuden
1	yaq'ebĕğsay
1	için-içuxun
1	ola
1	xenenez
1	zorbone
1	torok'ali
1	bağa
1	şadbsunal
1	aruğon
1	ec
1	təmizbi
1	ambara
1	topbseynak
1	yaba
1	həzire
1	kološa
1	aç̆ala
1	ögüd-nəsyət
1	p'ap'esebsay
1	hirodiya
1	pisləinşat'an
1	bosest
1	zap'eğat'an
1	şikilen
1	q'ulluğa
1	təxmini
1	otuz
1	yəşt'əney
1	fikiren
1	elin
1	mat't'ati
1	leviin
1	melkiin
1	yannay
1	amosi
1	naumi
1	eslii
1	naq
1	q'eyi
1	maafi
1	semiyeyi
1	i̇oannay
1	risay
1	zoravaveyi
1	salaifieli
1	nirii
1	melxin
1	addin
1	kosami
1	elmodami
1	i̇re
1	i̇osii
1	eliyeazarii
1	i̇orimi
1	mat'fat'ii
1	levin
1	simeoni
1	i̇udii
1	i̇oannanii
1	eliakimi
1	melai
1	mennay
1	mat't'atii
1	nafanii
1	yesseyi
1	ovedi
1	boazi
1	salmoni
1	naxşoni
1	aminadavi
1	admıni
1	arnin
1	xesroni
1	peresi
1	i̇udin
1	i̇saki
1	terani
1	naxori
1	seruxi
1	ragavi
1	faleki
1	everi
1	şelaxi
1	arfaksadi
1	lemek
1	met'uşelaxi
1	yenoxi
1	mahalaleli
1	adami
1	ğarey
1	oqaxun
1	iblisi
1	sinəinşebaki
1	kəyi
1	c'ovakit'uxun
1	busanebaki
1	əmirba
1	šumq'an
1	šumen
1	yəşəinşo
1	laçuvk
1	vədinest'al
1	padçağluğxo
1	mot'oğoy
1	varluga
1	çureğaiz
1	p'ain
1	k'os'ba
1	şoto
1	bosa
1	angelxo
1	əmirebo
1	efeq'at'un
1	kulmoğoy
1	taşat'un
1	tur
1	laft'ane
1	maba-
1	sinəinşbsuna
1	gədər
1	ə̆xile
1	urufi
1	galileyinane
1	t'iyani
1	sinagogxost
1	tərifləinşebsay
1	sinagogane
1	śamurxoxun
1	k'alp'seynak
1	girkət'un
1	ganune
1	fağırxo
1	biq'eśit'oğo
1	k'ač'it'oğo
1	pulmoğoy
1	qayesuna
1	sərbəst
1	tərbsuna
1	bayanbseynak'
1	usena
1	q'ulluğçina
1	diqqəten
1	bĕt'unğsay
1	əyit'moxt'unney
1	haq'eśi
1	onsuz
1	doxt'ur
1	q'olayba
1	badalnan
1	k'efernauma
1	bit'oğoy
1	ibakeyan
1	yurdast'al
1	yurdnu
1	xaş
1	ölkine
1	i̇srailə
1	çupuxoy
1	saycət'ay
1	sarfat
1	yelisey
1	cuzamlunoy
1	aramlu
1	naamanaxun
1	səyco
1	əcuğlainşt'unbaki
1	turelt'un
1	uçurumaxun
1	bost'eynak
1	təpin
1	belt'un
1	galileyay
1	k'efernaum
1	zombsuna
1	haqeśi
1	k'inəne
1	cinla-tortor
1	urufla
1	tanebuy
1	əfçibsan
1	şunu
1	ĭvelonu
1	amdaraxunal
1	tadinut
1	matt'un
1	sun-sunal
1	kalaluğenq
1	əmirbsa
1	c'et'unsa
1	yəymişebaki
1	sinagogaxun
1	q'ızdırmın
1	basek'say
1	çuğoynak
1	köməyt'un
1	q'ızdırmin
1	q'ızdırma
1	śire
1	q'ulluğbsane
1	batk'at'an
1	cürbəcür
1	hemat'oğoxun
1	urufxon
1	haraypsun
1	c'et'unsay
1	i̇çin
1	q'adağanebsay
1	əyitbsuna
1	tatenest'ay
1	avat'uniy
1	qə̆vt'unsay
1	efsunt'un
1	şəhərmoğoval
1	yəymişiz
1	k'ot'aynak'ez
1	sinagogurxo
1	karoozebsay
1	ginnesar
1	çurpeney
1	lodk'ane
1	çəlibiq'alxo
1	torurxot'un
1	k'say
1	lodk'in
1	ə̆xilbaksunane
1	xahişbi
1	taşanan
1	biq'seynak
1	bosanan
1	kəybakamin
1	əşyanbe
1	teyan
1	torurxo
1	bosson
1	metərbi
1	q'ədərəl
1	çəlit'un
1	zığbaksane
1	k'alt'unpi
1	köməybat'un
1	lodk'oğoy
1	çəlinen
1	buyt'unbi
1	lodk'oxal
1	batksane
1	p'yot'eren
1	içal
1	bakaloroxal
1	mandet'uniy
1	simonaxun
1	ortağ
1	i̇akov
1	zevedeyi
1	ğarmuxal
1	hissurxoy
1	boşt'uniy
1	biq'alnu
1	lodk'oğo
1	şəhərmoğoy
1	cuzama
1	past'eśi
1	təmizbes
1	banko
1	boxodi
1	laft'esedi
1	çurezsa
1	təmizbaka
1	bĕinša
1	təmizbaksuna
1	buyruğxo
1	ŭmŭxlaxat'un
1	q'olaybakat'un
1	təkluğa
1	galileyayq
1	i̇udeyay
1	ayizmoğoxun
1	məəlimxo
1	arśet'uniy
1	i̇susast
1	zorebuy
1	amdarat'un
1	laxsunat'un
1	çalışaksay
1	topbaksunaxun
1	eçes
1	batet'unksay
1	k'irəmit
1	t'at'api
1	qayt'unpi
1	azaruna
1	döşəyi
1	lat'unxi
1	fikirbsat'un
1	bağışlainşes
1	hasanda
1	bağışlainşala
1	exedi
1	q'ĭne
1	c'öşe
1	gireğala
1	levi
1	naloggirbala
1	bit'ova
1	levinen
1	naloggirbalxo
1	nairəziluğbsat'un
1	naloggirbalxoxunq
1	günaxkarxoxun
1	kəyi-ŭnanxsa
1	azarsuzt'oğoy
1	azarut'oğoy
1	doxt'ura
1	eht'iyəco
1	toobabsuna
1	k'alpsaz
1	usum-usum
1	metərt'unbsa
1	vit'oğon
1	kəyi-ŭt'unğsa
1	bəye
1	efsuna
1	məcburbes
1	bananko
1	bəyə
1	efalt'un
1	yamaluq
1	duğon
1	zığebakon
1	çukeśi
1	tenebon
1	finə
1	batenek'on
1	tŏpĕvĕkon
1	baro
1	xarab
1	bayeğo
1	ŭğit'uxun
1	təzət
1	çurteneğo
1	unek
1	bisiyo
1	taxıli
1	əkini
1	c'ovanek'say
1	sünbülxo
1	mə̆xine
1	šarpi
1	ut'unk'say
1	văn
1	q'adağan
1	əşurxonan
1	davidenq
1	bakit'oğon
1	busa
1	k'əbsuna
1	k'altenanpe
1	bĕinšxoxun
1	šumurxo
1	q'ončuxe
1	taxsırkərbsuna
1	məənə
1	bə̆ğə̆bseynak
1	pult'un
1	q'olaybala
1	mat'uva
1	icazabu
1	pisluğbsuna
1	əfçibsuna
1	bakalt'oğoy
1	boxoda
1	halane
1	əcuxlainşaki
1	k'əbes
1	məsləət'bsat'un
1	afırık'ane
1	p'ass
1	ap'ost'ol
1	andrey
1	filip
1	varfolomey
1	mat'fey
1	foma
1	alfeyi
1	millət'çi
1	xəyanətbal
1	i̇sk'ariot'
1	oq'ane
1	düzənluğa
1	i̇udeyinaxun
1	sur
1	oç̆alxoxun
1	q'olaybaksat'un
1	k'aloroxal
1	q'olayt'unbaki
1	lafst'unat'un
1	çalışak'say
1	efine
1	c'ovakest'alxo
1	boşalnan
1	ŏnŏk'alxo
1	axšumk'alnan
1	şəp'eśi
1	təhk'ir
1	biyabur
1	mŭqĕxunal
1	cupi-bitanan
1	mükafat
1	varluyorox
1	haq'enan
1	axšumk'alorox
1	yas
1	ŏnŏk'alnan
1	əfçi
1	ibakalxo
1	văx
1	nifrət'balt'oğo
1	lənət'balt'oğo
1	incit'mişalt'oğoynak
1	sillə
1	duğit'ayna
1	t'ĭyəmit'uval
1	fırıda
1	gurat'al
1	maçureki
1	yöndə
1	rəft'arbsuna
1	rəft'ar
1	balnansa
1	ğünaxkarxonal
1	ketərt'unbsa
1	exst'uni
1	umudennan
1	tast'asa
1	tərifə
1	layiğnan
1	tat'unst
1	ext'at'un
1	qayst'una
1	ummiş
1	bakalnan
1	q'amişakala
1	amdarxoynak'al
1	bakit'ullarik
1	biq'anan
1	c'evk'anan
1	c'eğal
1	bağışlainşanan
1	bağışlainşakalnan
1	və̆xal
1	ǰık'eśi
1	çaxk
1	a-çaxk
1	buybakala
1	q'ucağ-q'ucağ
1	usk'alnan
1	ölçinenal
1	usk'eğale
1	šot'oğoynak
1	məsəle
1	k'ač'inen
1	k'ač'ina
1	taşes
1	p'ŏğəl
1	kurnu
1	məəlimaxun
1	zombakit'uxun
1	c'ək'tenne
1	c'evk'az
1	ç̆oloo
1	с'evk
1	qay
1	ank'on
1	c'evk'esa
1	xoden
1	xodenal
1	baraxune
1	çalxesa
1	q'aratikənəxun
1	incil
1	hə̆vtet'unq
1	śaśluğaxunal
1	t'ul
1	hə̆vq'on
1	baksunaxune
1	ǰomon
1	k'on
1	k'alnanne
1	p'ap'estenanbsa
1	p'ap'esp'ala
1	oşq'arst'una
1	bazdon
1	k'ašp
1	ç̆axk'at'an
1	biyaltayin
1	śarpes
1	binora
1	p'ap'es
1	nubala
1	ç̆axek'on
1	k'ojal
1	baredo
1	k'oje
1	yase
1	k'efernaumane
1	izbaşin
1	lazımlu
1	azarainşbaki
1	q'olaybeq'an
1	xoinšbi
1	köməyə
1	layiğe
1	sinagoge
1	zəhmət
1	zapa
1	bağan
1	k'ot'aynak'al
1	beziyal
1	əsk'ərxono
1	tanesa
1	bsane
1	izbaşina
1	məət't'əle
1	i̇srailal
1	q'olaybak'it'un
1	nain
1	darvazina
1	meyidət'un
1	geloval
1	tat'unsay
1	akat'an
1	ŏnŏpa
1	sanduğane
1	meyida
1	taşalorox
1	nexzu
1	p'uriyo
1	əyitsa
1	nanane
1	q'ĭyen
1	xavartaşale
1	tərifləinşt'unbi
1	p'ranna
1	q'ončuğoxun
1	haq'eq'at'un
1	haq'ayan
1	k'ač'iğoy
1	pula
1	qayepi
1	avabakest'anan
1	k'ač'it'oğon
1	anek'sa
1	axsağxo
1	cuzamluyox
1	karurxon
1	dirilmişt'un
1	bidirləinş
1	yaq'abiyorox
1	muşen
1	galgaldala
1	gĕša
1	ĕbĕśi
1	yəşəyinşalorox
1	sarayat'un
1	xavartaşala
1	xavartaşalaxun
1	elçinaz
1	həzzürbale
1	alane
1	düzgünluğa
1	təst'iğt'unbi
1	zapsuna
1	mot'inal
1	içoğoynak
1	balat
1	davame
1	het'ut'un
1	meydane
1	t'üt't'əyyan
1	farpi
1	əçitenanpi
1	ŏnŏk'ala
1	məğurxoyan
1	məğpi
1	ŏnŏtenanpi
1	k'alk'ala
1	əyloğot'un
1	uksay
1	ŭğsay
1	kəyi-ŭneği
1	pinan
1	puldeşi
1	ŭğə̆la
1	girbalxoxunq
1	balt'oğoxune
1	haq'ıl-kamal
1	təst'iğe
1	bač'anene
1	yəşəyinşbsay
1	avabakat'an
1	mas
1	mərməri
1	bač'anin
1	ŏnŏk
1	šarpsane
1	muçp
1	fariseyen
1	için-içu
1	hecürə
1	günaxkare
1	əyitebu
1	bürüşa
1	tadalt
1	borcebuy
1	qobaç
1	borşlut'uniy
1	qaydala
1	imkan
1	tadalt'in
1	bağışlainşebi
1	mat'in
1	zəndezbsa
1	bağışlainşake
1	k'oyaz
1	k'seynak
1	xeyal
1	şəinbi
1	muçtenpi
1	baśit'uxun
1	muçene
1	günaxxone
1	bağışlainşaki
1	çuresun
1	ak'est'unal
1	kot'oxune
1	bağışlainşakene
1	əyitbsat'un
1	bağışlainşebsa
1	tarapsane
1	karoozbsun
1	yəymişbsay
1	urufxoxunq
1	q'olaybaki
1	xuzin
1	susanna
1	q'erəzəl
1	i̇susaxunt'uniy
1	i̇susaq
1	şağirdxo
1	xususi
1	köməyt'unbsay
1	əkinçi
1	śilə
1	śarp'sa
1	śark'at'an
1	ç̆axç̆uxeśi
1	q'uşurxonal
1	kəyt'un
1	ǰeluğane
1	göyünbaki
1	q'arinebaki
1	xesuze
1	śaśluğane
1	śaśurxo
1	śilaxun
1	haq'lainşt'unbi
1	pit'uxun
1	sirurxo
1	t'ĭyəmit'oğoynak
1	məsəlxonez
1	i̇baki
1	śil
1	ibakalxone
1	ük'exun
1	taneşt
1	j̆eluğa
1	bitit'oğon
1	q'abulbaloroxe
1	içoğost
1	vĕt'unbaksa
1	sinəinşaksuni
1	vĕbaksunaxun
1	śaśluğa
1	dərdürxon
1	varluluğen
1	kefurxon
1	ç̆axene
1	tatet'unst
1	et'unfsa
1	yavaş-yavaş
1	xeyirt'un
1	q'aven
1	but'teneksa
1	latenexsa
1	c'eğalatene
1	əşəl
1	qayeğalatene
1	şeyal
1	išalainşakes
1	ak'sunt'un
1	p'ap'esp'aloroxe
1	lodk'inane
1	c'eğen
1	yaq'at'un
1	lodk'inen
1	nep'ene
1	tufane
1	lodk
1	xenen
1	buybaksa
1	xatalu
1	vəzyətət'un
1	muğurbi
1	əfçiyan
1	muşa
1	ĕqĕğala
1	xeyurxo
1	tufan
1	şip'luğe
1	muşurxo
1	bürmişebsa
1	oç̆alat'un
1	q'ariluğa
1	işq'are
1	lak'ala
1	gərəmzəluğxone
1	yəşəinşbsay
1	çök't
1	harayk
1	a-harayk
1	xoyinšesbsa
1	beney
1	biq'eney
1	güdmüşbseynak
1	zinciren
1	ğaç̆p'et'uniy
1	zincirxo
1	k'as'eney
1	cinenal
1	şəp'esay
1	cine
1	baśey
1	bafst'una
1	bane
1	xoinšt'unbsay
1	sürüne
1	otarişaksay
1	cinurxon
1	xoinšt'unbi
1	baysuna
1	sürüəl
1	alaxun
1	ə̆q
1	ə̆neśi
1	otarişalxon
1	yəymişt'unbi
1	tamaşabsane
1	turmoğoy
1	haq'ullainşaki
1	q'ĭyat'un
1	cina
1	azuk'en
1	xaişebi
1	taśeq'an
1	haq'ey
1	qoşe
1	exlət'ba
1	yəymişebi
1	q'abult'unbi
1	yair
1	k'oyaq'an
1	xuyəroy
1	sıxmişebsay
1	doxt'urxoynak
1	xaşlainşeney
1	q'olaybes
1	ətəyə
1	şuvay
1	laft'iyo
1	ext'at'an
1	sıxmişebsa
1	şunesa
1	c'eysunaz
1	c'ap'bakes
1	t'ut'up'sun
1	lafst'una
1	p'urene
1	məəlimə
1	vĕbaka
1	p'yot'raxun
1	i̇ak'ovaxun
1	baysa
1	xuyəreynak
1	şivant'unbsay
1	ŏnŏmapanan
1	p'uritene
1	bask'ene
1	bisuna
1	avabaksuna
1	axšumt'unpi
1	xuyərə
1	ukunq'at'un
1	karoozbi
1	q'olaybat'un
1	yaq'eynak
1	çombağ
1	t'et'inal
1	nubayt'un
1	əleynə
1	turmoğoxun
1	śapt'anan
1	yəymişbsun
1	ayizba-ayiz
1	tarat'unpi
1	dirilmişake
1	i̇lyane
1	bĕyin
1	bot'est'ezu
1	sayc
1	bet'-sayd
1	qoşt'ane
1	padçağluğaxune
1	eht'iyəc
1	bateksay
1	hərrəmoğo
1	kəybeq'at'un
1	kəyeq'at'un
1	çöl
1	ganuyan
1	šumaxunq
1	çəlinaxun
1	buteyax
1	camaateynak
1	haq'en
1	hazara
1	işq'arebuy
1	ə-dəst
1	əlli-əlli
1	arśevk'anan
1	çəlina
1	bĕğsun
1	şagirxone
1	paybeq'at'un
1	kəyi-boneşi
1	k'ot'orxo
1	zənbüləne
1	t'ŏğŏley
1	şuzu
1	t'esoğot'oğon
1	next'un
1	i̇çinal
1	şunan
1	hesabsa
1	xrist'osnu
1	uk'at'un
1	k'alane
1	q'alxoy
1	bĕinşxoy
1	tərəfaxun
1	besbakalane
1	bitot
1	eysun
1	haq'eq'an
1	hareq'an
1	efsun
1	efale
1	dünyənə
1	əfçinebsa
1	aç̆esebsa
1	xeyirabu
1	p'ayin
1	p'ale
1	çurpit'oğoy
1	biyalatet'un
1	mŭğ
1	c'ovaneki
1	badalebaki
1	irəngəl
1	map-maś
1	s'aldalane
1	moisey
1	i̇lyaney
1	cöybaksunaxunt'un
1	exlətbsay
1	nep'en
1	ç̆axp'eney
1	cöybakat'an
1	çadır
1	biq'en
1	moiseyeynak
1	i̇lyaynak
1	əslində
1	avay
1	asoy
1	xojina
1	dəhşət'əne
1	asoyi
1	p'iyone
1	bot'bakat'an
1	savsat'un
1	sir
1	exlət'tet'unbi
1	buruğoxun
1	śiğat'an
1	top
1	camaate
1	xoyinšĕsbsa
1	bineq'sa
1	harayene
1	kə̆f
1	baramin
1	incit'mişebsa
1	çətinluğen
1	c'enesa
1	c'evk'suna
1	xaişbezu
1	bacartet'unbi
1	portp'oz
1	išalayinşakat'an
1	ǰık'epi
1	bavane
1	ŭmŭxlaxanan
1	insani
1	təslim
1	baksaxe
1	haq'sunal
1	q'ĭt'unbsay
1	höcətbsat'un
1	t'ŏgŏl
1	əylə
1	q'abulbayin
1	q'abulebo
1	q'abulebosa
1	yaq'abalt'une
1	q'abulbo
1	kalone
1	şəp'eğala
1	amdaryan
1	maneyan
1	cöybaksuni
1	išalainşbaksunen
1	q'ərərebi
1	elçiğone
1	eysuni
1	həzürluğ
1	bĕğseynak
1	samarialuğoy
1	samariyaluğon
1	i̇ak'ovenq
1	i̇lyan
1	mot'ogo
1	əmiren
1	göynulxun
1	śipsuna
1	çurensa
1	insanxo
1	tağayin
1	tağoz
1	tülküğoyal
1	purk'ala
1	q'uşurxoyal
1	oç̆alaxbaz
1	p'urit'oğonq'an
1	p'urit'oğo
1	oç̆alaxbi
1	bayanba
1	ezğon
1	k'ojint'oğoxun
1	dirist'oğon
1	xışa
1	əşp'est'at'an
1	bĕğalo
1	tenebsa
1	c'əkp
1	şot'oğoval
1	məhsul
1	məhsuli
1	xoinšbanan
1	girbseynak
1	əşp'alxoq'an
1	ulurxoy
1	q'uziyox
1	k'inək'ez
1	zəmbül
1	exmadanan
1	savaxeyr
1	aabatxeyir
1	əmin-amanluğq'an
1	tərsina
1	bakayin-qaybakale
1	və̆ynak'
1	tadayt'un
1	ukanan-ŭğənan
1	görəne
1	c'ovakanan
1	q'abulbet'unsa
1	laxalt
1	ukanan
1	azarit'oğoval
1	q'olaybanan
1	išanebaksa
1	maninesa
1	c'ekinan
1	ləçəq'eśi
1	və̆ynak'yan
1	śapst
1	išabakene
1	k'orazin
1	bet'-sayda
1	və̆st
1	möcüzox
1	tirq
1	sidona
1	çul
1	jeq
1	surq
1	k'ap'ernaum
1	alabakalnu
1	boseğalnu
1	laxalo
1	laxine
1	yaq'abit'une
1	śien
1	cinurxoval
1	şeytani
1	bist'una
1	ak'ezuy
1	dizik'xo
1	əgrəbxo
1	düşməni
1	ç̆axç̆uxp'suni
1	ext'iyərəz
1	k'alenal
1	urufxoy
1	ğöynul
1	śamesuna
1	göyeq
1	kamallu
1	c'ap'bi
1	əyloğoynak'en
1	niyətey
1	tedeśi
1	baksunal
1	avabakest'un
1	çalxo
1	şagirdxoç
1	furupi
1	cöycə
1	bəxt'əvəre
1	ak'it'oğone
1	çurt'unśi
1	ibaksunt'un
1	sinəynşbseynak
1	yəşəinşə
1	haq'seynak
1	bizbuq
1	haq'ılen
1	q'onşinal
1	coğaben
1	yəşəyinşalnu
1	təmizluğa
1	išoo
1	kiyene
1	koft
1	c'eq
1	yaq'en
1	bĕinše
1	tərəfen
1	levilial
1	tərəfene
1	yaq'axun
1	samariyalunen
1	yaroğo
1	c'əyinenq
1	ğaç̆epi
1	arśevk
1	mot'oxunal
1	xarc
1	c'eğain
1	zənden
1	tanaxun
1	išone
1	bok'osp'alo
1	ayizene
1	xunçinoy
1	ŭmŭxe
1	çəşmişəkeney
1	q'ŏnčux
1	xunçen
1	bose
1	köməybeq'an
1	təşvişən
1	şaat't'une
1	moval
1	haq'eğal
1	zombi
1	zomba
1	padçağluğq'an
1	əyitq'an
1	bağışlayinşbsuna
1	bağışlayinşa
1	sinəyinşmaba
1	şərəxun
1	məsələ
1	dost'ebu
1	yarinest
1	tezaxbu
1	dost'enal
1	bask'et'un
1	batesko
1	nuval
1	qə̆vekinan
1	t'apanan
1	haq'ale
1	qə̆vĕğalt'in
1	bə̆ğəbale
1	tap
1	k'alt'ayna
1	dizik
1	çureğat'an
1	qoq'la
1	əgrəb
1	tanedon
1	baksun-baksun
1	tast'unnan
1	avasa
1	düzgünə
1	c'erit'uxun
1	lale
1	camaatal
1	sinəyinşbseynak
1	ak'est'unat'un
1	tələbsay
1	avabakala
1	vərəne
1	śareğon
1	şeytanal
1	cöybenesa
1	davambon
1	c'inurxo
1	pes
1	belxun-oşe
1	silaxlainşaki
1	q'orişebsa
1	zorboo
1	hücüm
1	q'alib
1	eğain
1	güvəinşaki
1	silaxxo
1	talainşi
1	şeyurxo
1	cöyebo
1	əleynane
1	girbalt'in
1	c'egat'an
1	xesus
1	ganxone
1	tarane
1	irətluğe
1	bə̆gəbat'an
1	q'aybakaz
1	šameśi
1	gireśine
1	mant'undo
1	süft'int'uxun
1	pise
1	taradiyo
1	tadiyo
1	düzö
1	əyitbsane
1	nəsile
1	nišant'un
1	nišanaxun
1	tadeğal
1	nəsileynak
1	tərəfin
1	nəslin
1	şot'ogo
1	pisləinşale
1	solomoni
1	dünyani
1	t'ŏğŏlxune
1	solomonaxun
1	nəsilaxun
1	pisləinşalt'un
1	karooza
1	i̇onaxun
1	bəc'uk't
1	latenexo
1	laxo
1	pule
1	pul
1	sağlam
1	zəife
1	ak'sasa
1	şamen
1	işiğen
1	işiğbi
1	işuğlu
1	ukalt'uxun
1	kulmogo
1	k'suna
1	t'alik
1	boşq'avi
1	tərəfənən
1	təmizbsa
1	fŭq'bsunen
1	pisluğen
1	buybakene
